1.760000000000000009e+00 3.771874910588290053e+00 0.000000000000000000e+00 3.808301157342323245e-02
1.780000000000000027e+00 3.798360146255835623e+00 0.000000000000000000e+00 2.603862403318292842e-02
1.800000000000000044e+00 3.823519036722742737e+00 0.000000000000000000e+00 2.906427576748909017e-02
1.820000000000000062e+00 3.847393422734682655e+00 0.000000000000000000e+00 3.240029017368357273e-02
1.840000000000000080e+00 3.870023313516016028e+00 0.000000000000000000e+00 4.203370543236723683e-02
1.860000000000000098e+00 3.891446991667727229e+00 0.000000000000000000e+00 4.134311191642041361e-02
1.880000000000000115e+00 3.911701110656710778e+00 0.000000000000000000e+00 2.573612775642574249e-02
1.900000000000000133e+00 3.930820785515653615e+00 0.000000000000000000e+00 4.887728108377443342e-02
1.919999999999999929e+00 3.948839677313203289e+00 0.000000000000000000e+00 2.272640167359098878e-02
1.939999999999999947e+00 3.965790071901002634e+00 0.000000000000000000e+00 3.617100769943253774e-02
1.959999999999999964e+00 3.981702953396769384e+00 0.000000000000000000e+00 3.708786564007821029e-02
1.979999999999999982e+00 3.996608072820174495e+00 0.000000000000000000e+00 3.020662825847767949e-02
2.000000000000000000e+00 4.010534012260285053e+00 0.000000000000000000e+00 4.884232054733173012e-02
2.020000000000000018e+00 4.023508244919243637e+00 0.000000000000000000e+00 4.065317889830166037e-02
2.040000000000000036e+00 4.035557191346253347e+00 0.000000000000000000e+00 3.966018100239967342e-02
2.060000000000000053e+00 4.046706272148337113e+00 0.000000000000000000e+00 2.147275434597121363e-02
2.080000000000000071e+00 4.056979957439581064e+00 0.000000000000000000e+00 1.430033536884595460e-02
2.100000000000000089e+00 4.066401813268106125e+00 0.000000000000000000e+00 4.313422311163199463e-02
2.120000000000000107e+00 4.074994545239839283e+00 0.000000000000000000e+00 2.000653534387064267e-02
2.140000000000000124e+00 4.082780039539803063e+00 0.000000000000000000e+00 2.558435573223697898e-02
2.160000000000000142e+00 4.089779401535117209e+00 0.000000000000000000e+00 3.578193756739656700e-02
2.180000000000000160e+00 4.096012992128826191e+00 0.000000000000000000e+00 2.398464268709465594e-02
2.200000000000000178e+00 4.101500462020078785e+00 0.000000000000000000e+00 3.746274147314806319e-02
2.220000000000000195e+00 4.106260784013748832e+00 0.000000000000000000e+00 2.897570404591636242e-02
2.240000000000000213e+00 4.110312283511293074e+00 0.000000000000000000e+00 3.011918778242171635e-02
2.260000000000000231e+00 4.113672667304429709e+00 0.000000000000000000e+00 3.020993687891445137e-02
2.280000000000000249e+00 4.116359050783755968e+00 0.000000000000000000e+00 2.545877349486973598e-02
2.300000000000000266e+00 4.118387983665956931e+00 0.000000000000000000e+00 2.197470326662206291e-02
2.319999999999999840e+00 4.119775474335390264e+00 0.000000000000000000e+00 3.592202102898205823e-02
2.339999999999999858e+00 4.120537012888674688e+00 0.000000000000000000e+00 2.482595179200244515e-02
2.359999999999999876e+00 4.120706440104795476e+00 0.000000000000000000e+00 4.225114472298128337e-02
2.379999999999999893e+00 4.120706440104793700e+00 0.000000000000000000e+00 5.243991119291028374e-02
2.399999999999999911e+00 4.120706440104788371e+00 0.000000000000000000e+00 3.036677009381077985e-02
2.419999999999999929e+00 4.120706440104794588e+00 0.000000000000000000e+00 2.097200835535676863e-02
2.439999999999999947e+00 4.120706440104794588e+00 0.000000000000000000e+00 4.563410292820035269e-02
2.459999999999999964e+00 4.120706440104797252e+00 0.000000000000000000e+00 1.980982821830274895e-02
2.479999999999999982e+00 4.120706440104879853e+00 0.000000000000000000e+00 2.355708469905378258e-02
2.500000000000000000e+00 4.120706440104793700e+00 0.000000000000000000e+00 4.881879801611215680e-02
2.520000000000000018e+00 4.120706440104772383e+00 0.000000000000000000e+00 2.054504675294314617e-02
2.540000000000000036e+00 4.120706440104795476e+00 0.000000000000000000e+00 3.652721544077514038e-02
2.560000000000000053e+00 4.120706440104821233e+00 0.000000000000000000e+00 2.189077563852407857e-02
2.580000000000000071e+00 4.120706440104792811e+00 0.000000000000000000e+00 3.953450748460410336e-02
2.600000000000000089e+00 4.120706440104790147e+00 0.000000000000000000e+00 3.981074744205251315e-02
2.620000000000000107e+00 4.120706440104795476e+00 0.000000000000000000e+00 4.065629344586673549e-02
2.640000000000000124e+00 4.120706440104810575e+00 0.000000000000000000e+00 4.379147818229377903e-02
2.660000000000000142e+00 4.120706440104794588e+00 0.000000000000000000e+00 3.495195755277643451e-02
2.680000000000000160e+00 4.120706440104766166e+00 0.000000000000000000e+00 6.557784386212329140e-03
2.700000000000000178e+00 4.120706440104797252e+00 0.000000000000000000e+00 3.070472536339600989e-02
2.720000000000000195e+00 4.120706440104811463e+00 0.000000000000000000e+00 3.770724815438646765e-02
2.740000000000000213e+00 4.120706440104796364e+00 0.000000000000000000e+00 3.129951627442434381e-02
2.760000000000000231e+00 4.120706440104793700e+00 0.000000000000000000e+00 3.102358216980935848e-02
2.780000000000000249e+00 4.120706440104796364e+00 0.000000000000000000e+00 3.430574480357444916e-02
2.800000000000000266e+00 4.120706440104804358e+00 0.000000000000000000e+00 3.624048359539278064e-02
2.819999999999999840e+00 4.120706440104792811e+00 0.000000000000000000e+00 1.546338467720236726e-02
2.839999999999999858e+00 4.120706440104763502e+00 0.000000000000000000e+00 3.974707524805674158e-02
2.859999999999999876e+00 4.120706440104792811e+00 0.000000000000000000e+00 3.388383096744141537e-02
2.879999999999999893e+00 4.120706440104817680e+00 0.000000000000000000e+00 2.813893315056512079e-02
2.899999999999999911e+00 4.119586587386078413e+00 -5.000000000000000000e+00 2.518050918834094931e-01
2.919999999999999929e+00 4.116263962082263639e+00 -5.000000000000000000e+00 4.919960411167684233e-01
2.939999999999999947e+00 4.110793043733353080e+00 -5.000000000000000000e+00 4.662187067228937831e-01
2.959999999999999964e+00 4.103228436716050531e+00 -5.000000000000000000e+00 2.720322675496444909e-01
2.979999999999999982e+00 4.093624724088427591e+00 -5.000000000000000000e+00 3.035550880023047959e-01
3.000000000000000000e+00 4.082036361332674446e+00 -5.000000000000000000e+00 3.972217952460621038e-01
3.020000000000000018e+00 4.068517576038822803e+00 -5.000000000000000000e+00 3.423365377599048021e-01
3.040000000000000036e+00 4.053122267703227699e+00 -5.000000000000000000e+00 3.336702985329091931e-01
3.060000000000000053e+00 4.035903932343707368e+00 -5.000000000000000000e+00 6.798138012792169782e-01
3.080000000000000071e+00 4.016915575557809426e+00 -5.000000000000000000e+00 5.319131494836125684e-01
3.100000000000000089e+00 3.996209634004572742e+00 -5.000000000000000000e+00 6.052737273328480105e-01
3.120000000000000107e+00 3.973837934921500281e+00 -5.000000000000000000e+00 4.591594597044652004e-01
3.140000000000000124e+00 3.949851550481549456e+00 -5.000000000000000000e+00 3.379178209407650291e-02
3.160000000000000142e+00 3.924300819080998259e+00 -5.000000000000000000e+00 6.013189152164369888e-01
3.180000000000000160e+00 3.897235268283945953e+00 -5.000000000000000000e+00 5.059544089085860064e-01
3.200000000000000178e+00 3.868703568486217215e+00 -5.000000000000000000e+00 7.035148272461771990e-01
3.220000000000000195e+00 3.838753491950527064e+00 -5.000000000000000000e+00 2.136350680413333647e-01
3.240000000000000213e+00 3.807431877004112675e+00 -5.000000000000000000e+00 3.223386581143204976e-01
3.260000000000000231e+00 3.774784597170699474e+00 -5.000000000000000000e+00 3.388763338199788366e-01
3.280000000000000249e+00 3.740856602499582184e+00 -5.000000000000000000e+00 6.094420110017452208e-01
3.300000000000000266e+00 3.705691697609397650e+00 -5.000000000000000000e+00 1.564484557972568302e-01
3.320000000000000284e+00 3.669332723314795430e+00 -5.000000000000000000e+00 6.403234627682208302e-01
3.339999999999999858e+00 3.631821477144252075e+00 -5.000000000000000000e+00 4.605829206406349408e-01
3.359999999999999876e+00 3.593198703423436946e+00 -5.000000000000000000e+00 4.879110554553816037e-01
3.379999999999999893e+00 3.553504087156044378e+00 -5.000000000000000000e+00 8.211624290129574399e-01
3.399999999999999911e+00 3.512776250997412308e+00 -5.000000000000000000e+00 6.522337287312460763e-01
3.419999999999999929e+00 3.471052737575230029e+00 -5.000000000000000000e+00 3.772333995198612899e-01
3.439999999999999947e+00 3.428370068301706652e+00 -5.000000000000000000e+00 5.530545682277933084e-01
3.459999999999999964e+00 3.384763689242828111e+00 -5.000000000000000000e+00 5.302657728322104358e-01
3.479999999999999982e+00 3.340267999520285080e+00 -5.000000000000000000e+00 4.314090551420377562e-01
3.500000000000000000e+00 3.294916360917311771e+00 -5.000000000000000000e+00 2.413214421413205080e-01
3.520000000000000018e+00 3.248741109365410384e+00 -5.000000000000000000e+00 3.641350930892954252e-01
3.540000000000000036e+00 3.201773568117755708e+00 -5.000000000000000000e+00 1.045131306384179809e-01
3.560000000000000053e+00 3.154044062424775863e+00 -5.000000000000000000e+00 3.821012899870051549e-01
3.580000000000000071e+00 3.105581935538092697e+00 -5.000000000000000000e+00 5.249068841939182883e-01
3.600000000000000089e+00 3.056415565875489904e+00 -5.000000000000000000e+00 6.708884087464546120e-01
3.620000000000000107e+00 3.006572385196620179e+00 -5.000000000000000000e+00 7.220911803806263629e-01
3.640000000000000124e+00 2.956078860536577313e+00 -5.000000000000000000e+00 5.471684849393220196e-01
3.660000000000000142e+00 2.904960631989851549e+00 -5.000000000000000000e+00 6.305658857872852296e-01
3.680000000000000160e+00 2.853242407796518165e+00 -5.000000000000000000e+00 9.153289787499865326e-01
3.700000000000000178e+00 2.800948029631603831e+00 -5.000000000000000000e+00 2.354423819610451940e-01
3.720000000000000195e+00 2.748100493838000702e+00 -5.000000000000000000e+00 1.955095703810104113e-01
3.740000000000000213e+00 2.694721972941842569e+00 -5.000000000000000000e+00 4.762931531486661596e-01
3.760000000000000231e+00 2.640833837359726211e+00 -5.000000000000000000e+00 3.935384587367589670e-01
3.780000000000000249e+00 2.586456677214926003e+00 -5.000000000000000000e+00 5.495862741135429941e-01
3.800000000000000266e+00 2.531610324187386851e+00 -5.000000000000000000e+00 3.276542279662864598e-01
3.820000000000000284e+00 2.476313873329236692e+00 -5.000000000000000000e+00 4.390343452108027011e-01
3.839999999999999858e+00 2.420585704784318892e+00 -5.000000000000000000e+00 5.675380618519820786e-01
3.859999999999999876e+00 2.364443505356505604e+00 -5.000000000000000000e+00 5.359987467829581131e-01
3.879999999999999893e+00 2.307904289877422688e+00 -5.000000000000000000e+00 5.412380763629943692e-01
3.899999999999999911e+00 2.250984422329798118e+00 -5.000000000000000000e+00 5.912929724590823000e-01
3.919999999999999929e+00 2.193699636687686194e+00 -5.000000000000000000e+00 4.583492665000317712e-01
3.939999999999999947e+00 2.136065057439708870e+00 -5.000000000000000000e+00 4.475909017817613078e-01
3.959999999999999964e+00 2.078095219765805801e+00 -5.000000000000000000e+00 4.728136034911702978e-01
3.979999999999999982e+00 2.019804089342121856e+00 -5.000000000000000000e+00 4.445359494576187620e-01
4.000000000000000000e+00 1.961205081752453561e+00 -5.000000000000000000e+00 5.571668413511923212e-01
4.020000000000000462e+00 1.902311081488078370e+00 -5.000000000000000000e+00 6.007834966180352065e-01
4.040000000000000036e+00 1.843134460521155482e+00 -5.000000000000000000e+00 5.570903776877631497e-01
4.060000000000000497e+00 1.783687096439529274e+00 -5.000000000000000000e+00 2.329292057831371110e-01
4.080000000000000071e+00 1.723980390133736496e+00 -5.000000000000000000e+00 3.086991735008646764e-01
4.099999999999999645e+00 1.664025283029171076e+00 -5.000000000000000000e+00 3.083681271336901064e-01
4.120000000000000107e+00 1.603832273858758928e+00 -5.000000000000000000e+00 6.758275868746791426e-01
4.139999999999999680e+00 1.543411434973310126e+00 -5.000000000000000000e+00 3.696054140502004759e-01
4.160000000000000142e+00 1.482772428188559921e+00 -5.000000000000000000e+00 5.403411520476729679e-01
4.179999999999999716e+00 1.421924520169614459e+00 -5.000000000000000000e+00 2.463326978265444889e-01
4.200000000000000178e+00 1.360876597354723216e+00 -5.000000000000000000e+00 6.413496843604287179e-01
4.219999999999999751e+00 1.299637180421771676e+00 -5.000000000000000000e+00 5.670162375711415015e-01
4.240000000000000213e+00 1.238214437509737031e+00 -5.000000000000000000e+00 4.740458733126523549e-01
4.259999999999999787e+00 1.176616200313268967e+00 -5.000000000000000000e+00 3.116782822655579377e-01
4.280000000000000249e+00 1.114849974506530561e+00 -5.000000000000000000e+00 8.249911316250295723e-01
4.299999999999999822e+00 1.052922953400744710e+00 -5.000000000000000000e+00 3.569483936383475164e-01
4.320000000000000284e+00 9.908420302107975308e-01 -5.000000000000000000e+00 3.691419406311990947e-01
4.339999999999999858e+00 9.286138099063752094e-01 -5.000000000000000000e+00 5.372958306880964985e-01
4.360000000000000320e+00 8.662446206246169345e-01 -5.000000000000000000e+00 6.295969457196260999e-01
4.379999999999999893e+00 8.037405235267589543e-01 -5.000000000000000000e+00 2.641257594276104070e-01
4.400000000000000355e+00 7.411073256673035292e-01 -5.000000000000000000e+00 2.439569563933471630e-01
4.419999999999999929e+00 6.783505894797452473e-01 -5.000000000000000000e+00 6.276712896337207637e-01
4.440000000000000391e+00 6.154756424109155688e-01 -5.000000000000000000e+00 2.706429418461677727e-01
4.459999999999999964e+00 5.524875864491083366e-01 -5.000000000000000000e+00 4.098247275090283193e-01
4.480000000000000426e+00 4.893913073001988079e-01 -5.000000000000000000e+00 4.944038614110911056e-01
4.500000000000000000e+00 4.261914832215863980e-01 -5.000000000000000000e+00 5.344584395946054833e-01
4.520000000000000462e+00 3.628925935240450151e-01 -5.000000000000000000e+00 3.260851291184647671e-01
4.540000000000000036e+00 2.994989267514744369e-01 -5.000000000000000000e+00 6.202305791331518270e-01
4.560000000000000497e+00 2.360145885483445338e-01 -5.000000000000000000e+00 4.209322316372616224e-01
4.580000000000000071e+00 1.724435092247487977e-01 -5.000000000000000000e+00 5.292896572919812970e-01
4.600000000000000533e+00 1.087894510287872596e-01 -5.000000000000000000e+00 1.563436664550535149e-01
4.620000000000000107e+00 4.505601513570772765e-02 -5.000000000000000000e+00 1.595921769314728178e-01
4.639999999999999680e+00 -1.875335163669281449e-02 -5.000000000000000000e+00 2.671939931148215597e-01
4.660000000000000142e+00 -8.263534951915650628e-02 -5.000000000000000000e+00 2.918399597904379750e-01
4.679999999999999716e+00 -1.465868193134311770e-01 -5.000000000000000000e+00 6.138913785098337739e-01
4.700000000000000178e+00 -2.106047398159256179e-01 -5.000000000000000000e+00 3.956901176005143683e-01
4.719999999999999751e+00 -2.746862198786437781e-01 -5.000000000000000000e+00 4.338569119393865803e-01
4.740000000000000213e+00 -3.388284929242864063e-01 -5.000000000000000000e+00 6.790484057166643606e-01
4.759999999999999787e+00 -4.030289116834844809e-01 -5.000000000000000000e+00 7.434744812788950385e-01
4.780000000000000249e+00 -4.672849431468256154e-01 -5.000000000000000000e+00 5.099335577903292283e-01
4.799999999999999822e+00 -5.315941638174762618e-01 -5.000000000000000000e+00 3.745276849366948047e-01
4.820000000000000284e+00 -5.959542550119875104e-01 -5.000000000000000000e+00 2.879680330540639877e-01
4.839999999999999858e+00 -6.603629983407188764e-01 -5.000000000000000000e+00 5.443417953341129767e-01
4.860000000000000320e+00 -7.248182714370858815e-01 -5.000000000000000000e+00 4.110191426577669560e-01
4.879999999999999893e+00 -7.893180438628447648e-01 -5.000000000000000000e+00 4.502999562697392322e-01
4.900000000000000355e+00 -8.538603731826930332e-01 -5.000000000000000000e+00 5.921206485548901055e-01
4.919999999999999929e+00 -9.184434012016339244e-01 -5.000000000000000000e+00 3.228904473514447870e-01
4.940000000000000391e+00 -9.830653502885222661e-01 -5.000000000000000000e+00 5.241511421177469376e-01
4.959999999999999964e+00 -1.047724519640147678e+00 -5.000000000000000000e+00 6.169329868266482109e-01
4.980000000000000426e+00 -1.112419282528382292e+00 -5.000000000000000000e+00 2.477886722679261133e-01
5.000000000000000000e+00 -1.177148082933392903e+00 -5.000000000000000000e+00 3.591645474779844305e-01
5.020000000000000462e+00 -1.241909432503394584e+00 -5.000000000000000000e+00 4.107787395904414773e-01
5.040000000000000036e+00 -1.306701907642322524e+00 -5.000000000000000000e+00 4.272916360546152870e-01
5.060000000000000497e+00 -1.371524146720237702e+00 -5.000000000000000000e+00 2.258337501091170485e-01
5.080000000000000071e+00 -1.436374847401463262e+00 -5.000000000000000000e+00 4.541216086332912072e-01
5.100000000000000533e+00 -1.501252764085817537e+00 -5.000000000000000000e+00 4.798460942018276110e-01
5.120000000000000107e+00 -1.566156705458156218e+00 -5.000000000000000000e+00 3.182810019759053088e-01
5.139999999999999680e+00 -1.631085532142050987e+00 -5.000000000000000000e+00 3.192311941819424570e-01
5.160000000000000142e+00 -1.696038154453143987e+00 -5.000000000000000000e+00 4.228260712437516555e-01
5.179999999999999716e+00 -1.761013510295564855e+00 -5.000000000000000000e+00 3.780528522333809760e-01
5.200000000000000178e+00 -1.826010622070021627e+00 -5.000000000000000000e+00 4.535728601907565993e-01
5.219999999999999751e+00 -1.891028536689814521e+00 -5.000000000000000000e+00 4.433044104883017145e-01
5.240000000000000213e+00 -1.956066342685637283e+00 -5.000000000000000000e+00 3.405588753816943814e-01
5.259999999999999787e+00 -2.021123168399825420e+00 -5.000000000000000000e+00 6.053261408353831641e-01
5.280000000000000249e+00 -2.086198180257920143e+00 -5.000000000000000000e+00 2.616004569246528355e-01
5.299999999999999822e+00 -2.151290581114450262e+00 -5.000000000000000000e+00 3.469420281659831296e-01
5.320000000000000284e+00 -2.216399608669647581e+00 -5.000000000000000000e+00 6.579567560968347939e-01
5.339999999999999858e+00 -2.281524533954337297e+00 -5.000000000000000000e+00 4.848770233890295489e-01
5.360000000000000320e+00 -2.346664659879942771e+00 -5.000000000000000000e+00 6.225961657980830788e-01
5.379999999999999893e+00 -2.411819319850965648e+00 -5.000000000000000000e+00 6.550552793408574992e-01
5.400000000000000355e+00 -2.476987876437289682e+00 -5.000000000000000000e+00 3.445719330963782912e-01
5.419999999999999929e+00 -2.542169720103725439e+00 -5.000000000000000000e+00 3.419662249211875005e-01
5.440000000000000391e+00 -2.607364267994501716e+00 -5.000000000000000000e+00 3.024897635324562684e-01
5.459999999999999964e+00 -2.672570962770185243e+00 -5.000000000000000000e+00 6.257005595616872418e-01
5.480000000000000426e+00 -2.737789271494988075e+00 -5.000000000000000000e+00 4.879832125454681147e-01
5.500000000000000000e+00 -2.803018684572167629e+00 -5.000000000000000000e+00 4.744608879602711382e-01
5.520000000000000462e+00 -2.868258714725520075e+00 -5.000000000000000000e+00 6.895710770004391810e-01
5.540000000000000036e+00 -2.933508896025142310e+00 -5.000000000000000000e+00 4.792439054133511012e-01
5.560000000000000497e+00 -2.998768782955240297e+00 -5.000000000000000000e+00 3.532000129569217717e-01
5.580000000000000071e+00 -3.064037949522567583e+00 -5.000000000000000000e+00 5.365443312254811747e-01
5.600000000000000533e+00 -3.127908413465604553e+00 0.000000000000000000e+00 3.622038930175510568e-02
5.620000000000000107e+00 -3.189053772387553387e+00 0.000000000000000000e+00 2.624963341992262583e-02
5.639999999999999680e+00 -3.247590224815981141e+00 0.000000000000000000e+00 5.525124676663439871e-02
5.660000000000000142e+00 -3.303626927109795552e+00 0.000000000000000000e+00 3.159805240779960805e-02
5.679999999999999716e+00 -3.357266550584726339e+00 0.000000000000000000e+00 3.234976992834005805e-02
5.700000000000000178e+00 -3.408605784599283872e+00 0.000000000000000000e+00 4.067843060393708937e-02
5.719999999999999751e+00 -3.457735791771834322e+00 0.000000000000000000e+00 3.079615284062103137e-02
